audit_item_id,packet,strong_model_id,strong_model_label,strong_model_confidence,strong_model_support_score,model_reason,image_pair_available,source_image_sha256,target_image_sha256,center_distance_px,normalized_distance,bbox_area_ratio,crop_ncc,template_best_ncc,template_pred_target_distance_px,source_center_segmented,target_center_segmented,frame_gap,evidence_scope
CTC-PHASE81-0072,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.930561,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,e6b65e03c58be786e4fb26cf2dcb8dd490e4d22111495f22b00d09015a450164,11d5a826235403339db5957c6bb914548bd42e2bd67235444dc8657d5a08671f,0.0,0.0,1.0,0.924495,0.870085,2.236068,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0076,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.963062,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,5795d96537c7647efc8a8924027ee866a43267e1d017ed4320492c52aadd70f2,1e194987ba21ed38c2af0e623c9533758b71e63573ba99ce26d196ac28cb9f36,0.0,0.0,1.0,0.980635,0.965464,1.414214,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0077,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,medium,0.771602,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,8c76865afe89f06eecee046d6e1f251426f578bd2b5e74107cd168c18f8bf607,e1f5ff25ccb736b98c224fa1febe1eda0889737d58fc20c9ca886193a5429d05,0.0,0.0,1.0,0.457625,0.815566,7.81025,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0079,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.842344,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,99b46d32e16dceced18f28a7156e1f7d5cabea6573ef118c03b98eb6341605ec,1377df1cb03f9de0e3e5bb7cd2258af99dc622225294a6ff0c7c36f3091719b7,0.0,0.0,1.0,0.887682,0.916786,2.236068,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0080,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.990575,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,faa82dd5562a7e808f3915003f89bd7d2019884c854d2d9e0974d2b478da4c94,09908fb7164c4fd1fae2e0eb58324b67804529d176a617779078b1637303c094,0.0,0.0,1.0,0.994403,0.920425,0.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0087,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.854491,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,7197be8db45d05caf53b93aa30bfa6d21e0d8830db89865036ea70708c193fdf,a9a0768e8b647a0a7c97b6f4fb826f1cbd13571d14879c7939c8ef8e7e57b639,0.0,0.0,1.0,0.41121,0.852665,5.385165,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0104,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.86116,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,d577103f957156d52d997bba5c7b518bae9317b562e1a7c0297e5f7eaabcdcef,f183b8dc0a2029180846bf26a910a7816429ffa610f0b5159fbecda7c73493c7,0.0,0.0,1.0,0.601438,0.80571,2.236068,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0105,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,uncertain,medium,0.679129,mixed image-template and geometry evidence; route to human adjudication if used evidentially,True,30e6aae3ac0c4afb6b655d975eaf026014ca4a78dc565123be672733ddcff118,45c9359f256e974cd9a18f1f07c0f647d4d81eb4ce916ce7064a8c2cfd9ad370,1.0,0.235702,1.0,0.572337,0.488164,17.204651,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0111,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,medium,0.748115,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,1be47c6665b0d457331dd2919af112372a722392a228fffe9ecef376be4aa215,01a344bb0ab36c0ebb5071179332e41a1b6085f17eecd51fc161b9f5b480c6ee,0.0,0.0,1.0,0.503906,0.706331,12.041595,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0119,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,medium,0.816753,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,52243632b568f41b6ab11a5b17e10917f2284d3b5289ae4616414ad9e7523f0b,cf7ddecf1d05e7191c9abb7372566e0e2e640f7699422bbdd037cd84bcfe36d2,0.0,0.0,1.0,0.938853,0.887805,13.892444,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0120,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.964048,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,716a62f0f1254035accd16faace5b01050e91311ed62815a7150e12d4aaf8772,dedfda20aafe1fd2bf6601bf701678e1d27046b1728a2a4f317af3b952a43266,0.0,0.0,1.0,0.971262,0.984654,1.414214,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0123,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,medium,0.787521,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,537d9cf75ea4a095f003d956fd59fef68191cb57720ab3f1915ff25b8d5964f6,842192fc3f4cb65e08ba665209385d2d1b2cffb9319ad80a197725b3f345fcdf,0.0,0.0,1.0,0.249163,0.957331,5.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0125,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.945683,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,c0311b636d4f0d1ade5fff419b72abad26b03a882aabafe2595911eaa7914378,076b4d1643ea4d0aded4d2609b3daa32bd56fd66aa5c25de2f0b3764af235a81,0.0,0.0,1.0,0.905634,0.812964,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0128,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.947496,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,e6b65e03c58be786e4fb26cf2dcb8dd490e4d22111495f22b00d09015a450164,11d5a826235403339db5957c6bb914548bd42e2bd67235444dc8657d5a08671f,0.0,0.0,1.0,0.960699,0.984544,2.236068,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0137,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.911983,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,f5440803428d2060915bcdc070202be14129c1da516254af594487bd7e12c335,17c4d2a463ed290a276074567628b91624112e0533257fae51c8e8a5e43542a6,0.0,0.0,1.0,0.637415,0.907862,2.236068,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0146,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.861763,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,532487ff3984d372157a7bf44659e83ca8c92bdab6b308b83e172ecd4e2f1765,54f9ebf35723e2db55a55595059b0194baff7515ed0848fd30d1397e2ad1afbc,0.0,0.0,1.0,0.75526,0.906854,11.045361,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0150,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.998198,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,0af3e128de26c63d38995f498e1636fc1259037f70eafdc915d8aa2967ab17dd,f5e93a4084e2d0af9c7e3f1e3b123b01217b1654f25039c1a72f53dc1db3f000,0.0,0.0,1.0,0.992188,0.992142,0.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0153,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.970991,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,649a416aa7ce4f230f84b1b6ab51534582eb916083d07b25f6216cd70bc200ea,64f24c2723c00b8a7af6b0016aeaba811293a472d6cb11944cf2f690d9ba15c5,0.0,0.0,1.0,0.913355,0.830805,0.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0155,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.876477,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,8e991d4577d85d254cc1e30b24552e3f6c2138dd0d56c7e480f7ff14eb5b56a4,03a5531f0b4674badb6d83fd15387eddae0f639e6291d463eae848dd3a1c6297,0.0,0.0,1.0,0.591416,0.602933,1.414214,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0165,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.977015,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,873c29b435d15c0fff655dd22c948d55c5b8cc053077914354ca0310fa7b6ad1,188aad67d55de86e4b8a41cdfad1a9f4f3e1553700be4a5158974ae80223729c,0.0,0.0,1.0,0.900609,0.899473,0.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0179,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,medium,0.82983,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,db51cc335320953608ea6a910397e51f5c3030ab3a157e4de245435c7f57da8d,3f100e711605de3035020aadbcc26a688a178bb9abf3fb4aeb1094c91b1720b7,0.0,0.0,1.0,0.728792,0.819969,15.033296,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0189,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.900326,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,6d89fd87996068cb42615daf9e02ce94281da488ec3df449387bd2a5c94091ef,2a84128e1092d2507d17733784c4d815b6b31818e608f4f0dfcf476d4f15c099,0.0,0.0,1.0,0.619829,0.733335,2.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0199,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.994226,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,5795d96537c7647efc8a8924027ee866a43267e1d017ed4320492c52aadd70f2,1e194987ba21ed38c2af0e623c9533758b71e63573ba99ce26d196ac28cb9f36,0.0,0.0,1.0,0.969553,0.980727,0.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0212,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.895679,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,df7df9d26c17fb5878fece22403a394f5b050e73eb2a214cbaeb15c5a9fee81b,a3e22e2f54ed2c383ea5f82e5e0d72eea098f2ff29556e5d016f5c8e7e5567b3,0.0,0.0,1.0,0.768884,0.722742,2.236068,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0227,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.916518,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,16d571fef34e9ff828bc7b970cf1032b4bce06e524e20e32824c2019a4e39208,dc24f2391b64c8a3682c9fc1273bb97a79733cf40605b92f878a43c95e57ffb4,0.0,0.0,1.0,0.74843,0.764504,2.236068,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0230,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.942038,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,23f04a00798469358921dab043af64f52d685089fa34c260dd0ba6847d356582,db51cc335320953608ea6a910397e51f5c3030ab3a157e4de245435c7f57da8d,1.0,0.078567,1.0,0.878536,0.756696,0.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0233,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.935226,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,841696aa12bf67788bea15f806af9f3c5439f4283ffb0233c27d33c73c2243ca,e2ed5ca7bf658c7548ef630b8e5edcde72804cebbb020495de6d871679c27ffd,0.0,0.0,1.0,0.671055,0.886766,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0234,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.966526,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,27485c6fd9f17dc9cc28dd7c2376be6de1c87ae961a9c7cbe661feae6e47a7c3,c42162b509137887690a5b6b7dd84eb447c1ce10c24b77a99e8936a8b582ad5f,0.0,0.0,1.0,0.778336,0.937507,0.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0238,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.883052,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,2ed15ed52d300c919a69685312aedf5ff49954b568d2e257922ac2b4c7ce5675,df7df9d26c17fb5878fece22403a394f5b050e73eb2a214cbaeb15c5a9fee81b,0.5,0.067198,0.833333,0.778645,0.727323,1.414214,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0250,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.972014,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,75e9157289e705d150339a2267e1de1fa17f1a6ebea07b9358383a8d45b4b2f8,841696aa12bf67788bea15f806af9f3c5439f4283ffb0233c27d33c73c2243ca,0.0,0.0,1.0,0.830363,0.930644,0.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0253,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.925157,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,2a84128e1092d2507d17733784c4d815b6b31818e608f4f0dfcf476d4f15c099,1dd92307b13231f3491e7ebba4b2556f8b8fddeb4d04c098c252d47aad24a483,0.0,0.0,1.0,0.839825,0.743346,2.236068,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0260,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.961117,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,359ff968fe67597980720e7414e5dffc0742c93d600a874f75cc671b252b894f,bd03a31901b44f0b45b293eb66531faa8f3ed219b519c19ec8a8c6fd743b68ad,0.0,0.0,1.0,0.969694,0.959721,1.414214,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0261,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.897062,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,6bf226be1a3e81592042e46a3c4a7e4aaf68def21da242f4f58b4f7c55bbbc74,a24875c0fc7f8af8fc75c7d5e77f93e52f82f8a07bafcada28d6f197980dd21c,1.0,0.141421,1.0,0.729604,0.826742,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0271,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,medium,0.759865,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,6efab203f87119246fd0afe2a65b8450c95322f9aadcf01cbd38c4f9251edc97,b6242022ae05c37b45a74d1ec22b6bf4ea3f7f768a5cef6a617edca0434f5bcf,0.0,0.0,1.0,0.597627,0.797673,25.612497,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0275,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.937699,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,09908fb7164c4fd1fae2e0eb58324b67804529d176a617779078b1637303c094,0af3e128de26c63d38995f498e1636fc1259037f70eafdc915d8aa2967ab17dd,0.0,0.0,1.0,0.970474,0.903923,1.414214,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0278,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.967436,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,ce7caf4f17c8e3e86947ca087c8b2091fafc9cd315ae9c09f7346fc30f54ad17,e6b65e03c58be786e4fb26cf2dcb8dd490e4d22111495f22b00d09015a450164,0.0,0.0,1.0,0.965985,0.944879,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0280,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.907034,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,db51cc335320953608ea6a910397e51f5c3030ab3a157e4de245435c7f57da8d,3f100e711605de3035020aadbcc26a688a178bb9abf3fb4aeb1094c91b1720b7,1.0,0.078567,1.0,0.846531,0.722394,2.236068,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0292,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,medium,0.753796,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,74e8e0ad0d55b0f09ec1b3587c7890aaaa6d14163c808719741ccee9d3dc0b5d,d5c985241d82384eb05a516f897358aced9ef31de2574cc1230fd5a68035a4fd,0.0,0.0,1.0,0.593349,0.736602,33.136083,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0295,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.933496,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,94567b970172824ca607b8b68648dfef15b2c26a9fe21e535eb9665b50dda75a,5795d96537c7647efc8a8924027ee866a43267e1d017ed4320492c52aadd70f2,0.0,0.0,1.0,0.868895,0.957427,2.236068,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0297,raw_overlap_diagnostic,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.993046,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,94567b970172824ca607b8b68648dfef15b2c26a9fe21e535eb9665b50dda75a,5795d96537c7647efc8a8924027ee866a43267e1d017ed4320492c52aadd70f2,0.0,0.0,1.0,0.976928,0.96195,0.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
