audit_id,path_id,queue_membership,queue_calibration,queue_simulated_strict_release,queue_raw_topK_reference,simulated_release_hits,simulated_release_budgets,simulated_release_seeds,ctc_dataset,sequence_id,frame_start,frame_end,video_id,candidate_rank,score,source_image_path,source_frame_index,source_bbox_x,source_bbox_y,source_bbox_w,source_bbox_h,target_image_path,target_frame_index,target_bbox_x,target_bbox_y,target_bbox_w,target_bbox_h,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status,human_confirmation_note
CTC-AUDIT-00874,ctc_Fluo-N2DL-HeLa_02_f014_s854_to_f015_t854,simulated_strict_release,False,True,False,3,300,"5,15,19",Fluo-N2DL-HeLa,2,14,15,220014,874,0.999999999990302,Fluo-N2DL-HeLa/02/t014,14,822,627,5,5,Fluo-N2DL-HeLa/02/t015,15,822,627,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00875,ctc_Fluo-N2DL-HeLa_02_f027_s726_to_f028_t726,simulated_strict_release,False,True,False,4,300,"11,16,18,19",Fluo-N2DL-HeLa,2,27,28,220027,875,0.9999999999902768,Fluo-N2DL-HeLa/02/t027,27,911,346,5,5,Fluo-N2DL-HeLa/02/t028,28,911,346,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00876,ctc_Fluo-N2DL-HeLa_02_f020_s551_to_f021_t551,simulated_strict_release,False,True,False,3,300,"5,6,8",Fluo-N2DL-HeLa,2,20,21,220020,876,0.999999999990272,Fluo-N2DL-HeLa/02/t020,20,761,59,5,5,Fluo-N2DL-HeLa/02/t021,21,761,59,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00877,ctc_Fluo-N2DL-HeLa_02_f028_s785_to_f029_t785,simulated_strict_release,False,True,False,4,300,"4,8,11,19",Fluo-N2DL-HeLa,2,28,29,220028,877,0.9999999999902592,Fluo-N2DL-HeLa/02/t028,28,439,642,5,5,Fluo-N2DL-HeLa/02/t029,29,439,642,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00878,ctc_Fluo-N2DL-HeLa_02_f006_s557_to_f007_t557,simulated_strict_release,False,True,False,1,300,18,Fluo-N2DL-HeLa,2,6,7,220006,878,0.9999999999902474,Fluo-N2DL-HeLa/02/t006,6,686,81,5,5,Fluo-N2DL-HeLa/02/t007,7,686,81,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00879,ctc_Fluo-N2DL-HeLa_02_f038_s723_to_f039_t723,simulated_strict_release,False,True,False,4,300,"5,11,17,19",Fluo-N2DL-HeLa,2,38,39,220038,879,0.9999999999902418,Fluo-N2DL-HeLa/02/t038,38,879,294,5,5,Fluo-N2DL-HeLa/02/t039,39,879,294,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00880,ctc_Fluo-N2DL-HeLa_02_f053_s840_to_f054_t840,simulated_strict_release,False,True,False,6,300,"0,4,5,6,8,16",Fluo-N2DL-HeLa,2,53,54,220053,880,0.9999999999902291,Fluo-N2DL-HeLa/02/t053,53,726,532,5,5,Fluo-N2DL-HeLa/02/t054,54,726,532,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00881,ctc_Fluo-N2DL-HeLa_02_f038_s317_to_f039_t317,simulated_strict_release,False,True,False,4,300,"5,11,17,19",Fluo-N2DL-HeLa,2,38,39,220038,881,0.9999999999902164,Fluo-N2DL-HeLa/02/t038,38,481,117,5,5,Fluo-N2DL-HeLa/02/t039,39,481,117,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00882,ctc_Fluo-N2DL-HeLa_02_f041_s339_to_f042_t339,simulated_strict_release,False,True,False,4,300,"0,11,16,19",Fluo-N2DL-HeLa,2,41,42,220041,882,0.9999999999902098,Fluo-N2DL-HeLa/02/t041,41,586,214,5,5,Fluo-N2DL-HeLa/02/t042,42,586,214,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00883,ctc_Fluo-N2DL-HeLa_02_f037_s334_to_f038_t334,simulated_strict_release,False,True,False,2,300,"4,6",Fluo-N2DL-HeLa,2,37,38,220037,883,0.9999999999902084,Fluo-N2DL-HeLa/02/t037,37,546,200,5,5,Fluo-N2DL-HeLa/02/t038,38,546,200,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00884,ctc_Fluo-N2DL-HeLa_02_f017_s353_to_f018_t353,simulated_strict_release,False,True,False,3,300,"6,16,17",Fluo-N2DL-HeLa,2,17,18,220017,884,0.9999999999901944,Fluo-N2DL-HeLa/02/t017,17,537,282,5,5,Fluo-N2DL-HeLa/02/t018,18,537,282,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00885,ctc_Fluo-N2DL-HeLa_02_f008_s454_to_f009_t454,simulated_strict_release,False,True,False,4,300,"0,4,6,8",Fluo-N2DL-HeLa,2,8,9,220008,885,0.9999999999901874,Fluo-N2DL-HeLa/02/t008,8,645,129,5,5,Fluo-N2DL-HeLa/02/t009,9,645,129,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00886,ctc_Fluo-N2DL-HeLa_02_f049_s674_to_f050_t674,simulated_strict_release,False,True,False,4,300,"4,8,18,19",Fluo-N2DL-HeLa,2,49,50,220049,887,0.9999999999901804,Fluo-N2DL-HeLa/02/t049,49,710,384,5,5,Fluo-N2DL-HeLa/02/t050,50,710,384,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00887,ctc_Fluo-N2DL-HeLa_02_f049_s566_to_f050_t566,simulated_strict_release,False,True,False,4,300,"4,8,18,19",Fluo-N2DL-HeLa,2,49,50,220049,888,0.9999999999901656,Fluo-N2DL-HeLa/02/t049,49,726,117,5,5,Fluo-N2DL-HeLa/02/t050,50,726,117,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00888,ctc_Fluo-N2DL-HeLa_02_f023_s297_to_f024_t297,simulated_strict_release,False,True,False,4,300,"0,8,11,18",Fluo-N2DL-HeLa,2,23,24,220023,889,0.9999999999901537,Fluo-N2DL-HeLa/02/t023,23,379,366,5,5,Fluo-N2DL-HeLa/02/t024,24,379,366,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00889,ctc_Fluo-N2DL-HeLa_02_f045_s419_to_f046_t419,simulated_strict_release,False,True,False,1,300,19,Fluo-N2DL-HeLa,2,45,46,220045,890,0.999999999990134,Fluo-N2DL-HeLa/02/t045,45,610,335,5,5,Fluo-N2DL-HeLa/02/t046,46,610,335,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00890,ctc_Fluo-N2DL-HeLa_02_f043_s552_to_f044_t552,simulated_strict_release,False,True,False,1,300,6,Fluo-N2DL-HeLa,2,43,44,220043,891,0.9999999999901056,Fluo-N2DL-HeLa/02/t043,43,759,36,5,5,Fluo-N2DL-HeLa/02/t044,44,759,36,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00891,ctc_Fluo-N2DL-HeLa_02_f034_s737_to_f035_t737,simulated_strict_release,False,True,False,7,300,"0,5,8,11,16,18,19",Fluo-N2DL-HeLa,2,34,35,220034,892,0.9999999999900928,Fluo-N2DL-HeLa/02/t034,34,385,479,5,5,Fluo-N2DL-HeLa/02/t035,35,385,479,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00892,ctc_Fluo-N2DL-HeLa_02_f043_s784_to_f044_t784,simulated_strict_release,False,True,False,1,300,6,Fluo-N2DL-HeLa,2,43,44,220043,893,0.9999999999900911,Fluo-N2DL-HeLa/02/t043,43,437,614,5,5,Fluo-N2DL-HeLa/02/t044,44,437,614,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00893,ctc_PhC-C2DH-U373_02_f040_s3_to_f041_t3,simulated_strict_release,False,True,False,5,300,"0,5,6,11,18",PhC-C2DH-U373,2,40,41,320040,894,0.9999999999900684,PhC-C2DH-U373/02/t040,40,182,189,11,11,PhC-C2DH-U373/02/t041,41,182,189,11,11,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00894,ctc_Fluo-N2DL-HeLa_02_f041_s765_to_f042_t765,simulated_strict_release,False,True,False,4,300,"0,11,16,19",Fluo-N2DL-HeLa,2,41,42,220041,895,0.9999999999900646,Fluo-N2DL-HeLa/02/t041,41,371,598,5,5,Fluo-N2DL-HeLa/02/t042,42,371,598,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00895,ctc_PhC-C2DH-U373_02_f012_s4_to_f013_t4,simulated_strict_release,False,True,False,5,300,"0,8,16,17,19",PhC-C2DH-U373,2,12,13,320012,896,0.999999999990064,PhC-C2DH-U373/02/t012,12,549,96,9,9,PhC-C2DH-U373/02/t013,13,548,96,10,9,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00896,ctc_Fluo-N2DL-HeLa_02_f032_s779_to_f033_t779,simulated_strict_release,False,True,False,5,300,"5,8,17,18,19",Fluo-N2DL-HeLa,2,32,33,220032,897,0.9999999999900616,Fluo-N2DL-HeLa/02/t032,32,460,546,5,5,Fluo-N2DL-HeLa/02/t033,33,460,546,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00897,ctc_Fluo-N2DL-HeLa_02_f039_s723_to_f040_t723,simulated_strict_release,False,True,False,3,300,"8,16,18",Fluo-N2DL-HeLa,2,39,40,220039,898,0.9999999999900436,Fluo-N2DL-HeLa/02/t039,39,879,294,5,5,Fluo-N2DL-HeLa/02/t040,40,879,294,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00898,ctc_Fluo-N2DL-HeLa_02_f046_s826_to_f047_t826,simulated_strict_release,False,True,False,3,300,"4,6,19",Fluo-N2DL-HeLa,2,46,47,220046,899,0.9999999999900356,Fluo-N2DL-HeLa/02/t046,46,678,667,5,5,Fluo-N2DL-HeLa/02/t047,47,678,667,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00899,ctc_Fluo-N2DL-HeLa_02_f046_s552_to_f047_t552,simulated_strict_release,False,True,False,3,300,"4,6,19",Fluo-N2DL-HeLa,2,46,47,220046,900,0.9999999999900238,Fluo-N2DL-HeLa/02/t046,46,759,36,5,5,Fluo-N2DL-HeLa/02/t047,47,759,36,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00900,ctc_Fluo-N2DL-HeLa_02_f042_s864_to_f043_t864,simulated_strict_release,False,True,False,6,300,"4,6,8,16,18,19",Fluo-N2DL-HeLa,2,42,43,220042,901,0.9999999999900148,Fluo-N2DL-HeLa/02/t042,42,798,655,5,5,Fluo-N2DL-HeLa/02/t043,43,798,655,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00901,ctc_Fluo-N2DL-HeLa_02_f021_s675_to_f022_t675,simulated_strict_release,False,True,False,1,300,4,Fluo-N2DL-HeLa,2,21,22,220021,902,0.9999999999899928,Fluo-N2DL-HeLa/02/t021,21,703,404,5,5,Fluo-N2DL-HeLa/02/t022,22,703,404,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00902,ctc_Fluo-N2DL-HeLa_02_f052_s355_to_f053_t355,simulated_strict_release,False,True,False,2,300,"0,11",Fluo-N2DL-HeLa,2,52,53,220052,903,0.999999999989988,Fluo-N2DL-HeLa/02/t052,52,651,259,5,5,Fluo-N2DL-HeLa/02/t053,53,651,259,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00903,ctc_Fluo-N2DL-HeLa_02_f058_s334_to_f059_t334,simulated_strict_release,False,True,False,4,300,"4,8,16,19",Fluo-N2DL-HeLa,2,58,59,220058,904,0.9999999999899548,Fluo-N2DL-HeLa/02/t058,58,557,211,5,5,Fluo-N2DL-HeLa/02/t059,59,557,211,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00904,ctc_PhC-C2DH-U373_02_f104_s3_to_f105_t3,simulated_strict_release,False,True,False,3,300,"4,17,18",PhC-C2DH-U373,2,104,105,320104,905,0.9999999999899538,PhC-C2DH-U373/02/t104,104,180,170,9,9,PhC-C2DH-U373/02/t105,105,180,170,9,9,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00905,ctc_Fluo-N2DL-HeLa_02_f050_s572_to_f051_t572,simulated_strict_release,False,True,False,1,300,19,Fluo-N2DL-HeLa,2,50,51,220050,906,0.9999999999899324,Fluo-N2DL-HeLa/02/t050,50,683,121,5,5,Fluo-N2DL-HeLa/02/t051,51,683,121,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00906,ctc_Fluo-N2DL-HeLa_02_f030_s784_to_f031_t784,simulated_strict_release,False,True,False,3,300,"0,16,18",Fluo-N2DL-HeLa,2,30,31,220030,907,0.9999999999899252,Fluo-N2DL-HeLa/02/t030,30,441,612,5,5,Fluo-N2DL-HeLa/02/t031,31,441,612,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00907,ctc_PhC-C2DH-U373_02_f106_s4_to_f107_t4,simulated_strict_release,False,True,False,3,300,"6,17,18",PhC-C2DH-U373,2,106,107,320106,908,0.999999999989924,PhC-C2DH-U373/02/t106,106,603,170,9,9,PhC-C2DH-U373/02/t107,107,603,170,9,9,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00908,ctc_Fluo-N2DL-HeLa_02_f012_s687_to_f013_t687,simulated_strict_release,False,True,False,1,300,4,Fluo-N2DL-HeLa,2,12,13,220012,909,0.999999999989923,Fluo-N2DL-HeLa/02/t012,12,759,381,5,5,Fluo-N2DL-HeLa/02/t013,13,759,381,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00909,ctc_Fluo-N2DL-HeLa_02_f028_s375_to_f029_t375,simulated_strict_release,False,True,False,4,300,"4,8,11,19",Fluo-N2DL-HeLa,2,28,29,220028,910,0.9999999999898956,Fluo-N2DL-HeLa/02/t028,28,495,402,5,5,Fluo-N2DL-HeLa/02/t029,29,495,402,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00910,ctc_Fluo-N2DL-HeLa_02_f044_s364_to_f045_t364,simulated_strict_release,False,True,False,2,300,"0,8",Fluo-N2DL-HeLa,2,44,45,220044,911,0.9999999999898904,Fluo-N2DL-HeLa/02/t044,44,564,108,5,5,Fluo-N2DL-HeLa/02/t045,45,564,108,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00911,ctc_Fluo-N2DL-HeLa_02_f015_s653_to_f016_t653,simulated_strict_release,False,True,False,2,300,"8,16",Fluo-N2DL-HeLa,2,15,16,220015,912,0.9999999999898896,Fluo-N2DL-HeLa/02/t015,15,739,332,5,5,Fluo-N2DL-HeLa/02/t016,16,739,332,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00912,ctc_Fluo-N2DL-HeLa_02_f042_s664_to_f043_t664,simulated_strict_release,False,True,False,3,300,"4,16,19",Fluo-N2DL-HeLa,2,42,43,220042,913,0.9999999999898864,Fluo-N2DL-HeLa/02/t042,42,680,351,5,5,Fluo-N2DL-HeLa/02/t043,43,680,351,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00913,ctc_PhC-C2DH-U373_02_f107_s4_to_f108_t4,simulated_strict_release,False,True,False,1,300,11,PhC-C2DH-U373,2,107,108,320107,914,0.9999999999898626,PhC-C2DH-U373/02/t107,107,603,170,9,9,PhC-C2DH-U373/02/t108,108,603,170,9,9,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00914,ctc_Fluo-N2DL-HeLa_02_f022_s864_to_f023_t864,simulated_strict_release,False,True,False,3,300,"5,11,17",Fluo-N2DL-HeLa,2,22,23,220022,915,0.99999999998986,Fluo-N2DL-HeLa/02/t022,22,807,662,5,5,Fluo-N2DL-HeLa/02/t023,23,807,662,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00915,ctc_Fluo-N2DL-HeLa_02_f020_s454_to_f021_t454,simulated_strict_release,False,True,False,1,300,5,Fluo-N2DL-HeLa,2,20,21,220020,917,0.9999999999898492,Fluo-N2DL-HeLa/02/t020,20,640,135,5,5,Fluo-N2DL-HeLa/02/t021,21,640,135,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00916,ctc_Fluo-N2DL-HeLa_02_f027_s318_to_f028_t318,simulated_strict_release,False,True,False,3,300,"11,16,19",Fluo-N2DL-HeLa,2,27,28,220027,918,0.9999999999898428,Fluo-N2DL-HeLa/02/t027,27,442,205,5,5,Fluo-N2DL-HeLa/02/t028,28,442,205,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00917,ctc_Fluo-N2DL-HeLa_02_f028_s369_to_f029_t369,simulated_strict_release,False,True,False,3,300,"4,11,19",Fluo-N2DL-HeLa,2,28,29,220028,919,0.999999999989834,Fluo-N2DL-HeLa/02/t028,28,619,98,5,5,Fluo-N2DL-HeLa/02/t029,29,619,98,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00918,ctc_Fluo-N2DL-HeLa_02_f044_s816_to_f045_t816,simulated_strict_release,False,True,False,1,300,0,Fluo-N2DL-HeLa,2,44,45,220044,920,0.9999999999898336,Fluo-N2DL-HeLa/02/t044,44,587,670,5,5,Fluo-N2DL-HeLa/02/t045,45,587,670,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00919,ctc_Fluo-N2DL-HeLa_02_f031_s807_to_f032_t807,simulated_strict_release,False,True,False,3,300,"4,11,17",Fluo-N2DL-HeLa,2,31,32,220031,921,0.9999999999898308,Fluo-N2DL-HeLa/02/t031,31,644,594,5,5,Fluo-N2DL-HeLa/02/t032,32,644,594,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00920,ctc_Fluo-N2DL-HeLa_02_f040_s836_to_f041_t836,simulated_strict_release,False,True,False,4,300,"0,5,11,17",Fluo-N2DL-HeLa,2,40,41,220040,922,0.99999999998983,Fluo-N2DL-HeLa/02/t040,40,648,523,5,5,Fluo-N2DL-HeLa/02/t041,41,648,523,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00921,ctc_Fluo-N2DL-HeLa_02_f032_s318_to_f033_t318,simulated_strict_release,False,True,False,3,300,"5,17,19",Fluo-N2DL-HeLa,2,32,33,220032,923,0.9999999999898216,Fluo-N2DL-HeLa/02/t032,32,436,203,5,5,Fluo-N2DL-HeLa/02/t033,33,436,203,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00922,ctc_Fluo-N2DL-HeLa_02_f021_s401_to_f022_t401,simulated_strict_release,False,True,False,1,300,4,Fluo-N2DL-HeLa,2,21,22,220021,924,0.9999999999898146,Fluo-N2DL-HeLa/02/t021,21,607,170,5,5,Fluo-N2DL-HeLa/02/t022,22,607,170,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00923,ctc_Fluo-N2DL-HeLa_02_f028_s829_to_f029_t829,simulated_strict_release,False,True,False,3,300,"4,11,19",Fluo-N2DL-HeLa,2,28,29,220028,925,0.9999999999897948,Fluo-N2DL-HeLa/02/t028,28,675,533,5,5,Fluo-N2DL-HeLa/02/t029,29,675,533,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00924,ctc_Fluo-N2DL-HeLa_02_f039_s784_to_f040_t784,simulated_strict_release,False,True,False,1,300,16,Fluo-N2DL-HeLa,2,39,40,220039,926,0.9999999999897816,Fluo-N2DL-HeLa/02/t039,39,442,611,5,5,Fluo-N2DL-HeLa/02/t040,40,442,611,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00925,ctc_Fluo-N2DL-HeLa_02_f037_s704_to_f038_t704,simulated_strict_release,False,True,False,1,300,4,Fluo-N2DL-HeLa,2,37,38,220037,927,0.99999999998978,Fluo-N2DL-HeLa/02/t037,37,872,466,5,5,Fluo-N2DL-HeLa/02/t038,38,872,466,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00926,ctc_Fluo-N2DL-HeLa_02_f022_s815_to_f023_t815,simulated_strict_release,False,True,False,3,300,"5,11,17",Fluo-N2DL-HeLa,2,22,23,220022,928,0.9999999999897689,Fluo-N2DL-HeLa/02/t022,22,608,671,5,5,Fluo-N2DL-HeLa/02/t023,23,608,671,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00927,ctc_Fluo-N2DL-HeLa_02_f031_s259_to_f032_t259,simulated_strict_release,False,True,False,3,300,"4,11,17",Fluo-N2DL-HeLa,2,31,32,220031,929,0.9999999999897432,Fluo-N2DL-HeLa/02/t031,31,445,370,5,5,Fluo-N2DL-HeLa/02/t032,32,445,370,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00928,ctc_Fluo-N2DL-HeLa_02_f048_s703_to_f049_t703,simulated_strict_release,False,True,False,1,300,0,Fluo-N2DL-HeLa,2,48,49,220048,930,0.9999999999897308,Fluo-N2DL-HeLa/02/t048,48,813,457,5,5,Fluo-N2DL-HeLa/02/t049,49,813,457,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00929,ctc_Fluo-N2DL-HeLa_02_f040_s566_to_f041_t566,simulated_strict_release,False,True,False,4,300,"0,5,11,17",Fluo-N2DL-HeLa,2,40,41,220040,931,0.9999999999897298,Fluo-N2DL-HeLa/02/t040,40,725,120,5,5,Fluo-N2DL-HeLa/02/t041,41,725,120,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00930,ctc_Fluo-N2DL-HeLa_02_f033_s807_to_f034_t807,simulated_strict_release,False,True,False,3,300,"0,16,17",Fluo-N2DL-HeLa,2,33,34,220033,932,0.999999999989716,Fluo-N2DL-HeLa/02/t033,33,644,594,5,5,Fluo-N2DL-HeLa/02/t034,34,644,594,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00931,ctc_Fluo-N2DL-HeLa_02_f033_s654_to_f034_t654,simulated_strict_release,False,True,False,3,300,"0,16,17",Fluo-N2DL-HeLa,2,33,34,220033,933,0.9999999999897023,Fluo-N2DL-HeLa/02/t033,33,721,328,5,5,Fluo-N2DL-HeLa/02/t034,34,721,328,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
