candidate_id,formula,WBM_label_available,Materials_Project_label_available,OQMD_label_available,Alexandria_label_available,GNoME_label_available,keep_for_followup,exclusion_reason,evidence_status
pgcgm-f179275b5d38b4a1,Tl(CdMo)4,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-84f9c0a5362cbd2b,ScNiC,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-4430be142602b5f2,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-3f3f12588632b648,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a02fda437825413b,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-565221a71e555536,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-41c16546881590d9,SrNbW,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-3a65bb9256629856,Te(RuW)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-39b69966784ad345,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-6652b8f260bca025,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-e1409c5816c7fee8,Zr2ScTa2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-23556e641827a772,Bi4S4I,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-10271f1789b95591,RbPW,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-763536bae41253f4,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-fb4d980e9d1f0044,Zn(IBr)8,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b8654588c5127bc2,AgPdN,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-6de8e3b2cfeff42f,YSI,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b5e6d785c8950415,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-c6a645d54d2a0cd1,Mg2VAu2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b2f27ee49fe1dba7,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-f1b7b2945a935810,TcPbS,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-6ec631e32fc0b30d,Ca2BeRe,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-1f1e3a58a384fd60,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-aa62e8369d3fed76,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-d0113e1fffb52938,KTcBr,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a98db06d64993427,KZrAu2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-e9519b2b5311fcc2,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-7c7a1b359e0bccce,HIBr,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-18a4b2f3d41b34b4,Cd2P2W,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-05b9b45fb868cafc,Mg(FeCl2)4,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-e341717e81db19ee,Y4Ag4Cl,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-c459e99d6f318fe6,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-d9f35ef8685cf88b,Hf2Pb2I,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-76c3cc910af4b252,ZrTeIr,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-dd0270acb9bc6269,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-cd1c95703d531438,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-324baebe3ebf027e,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a5b3dae8f02994c7,Cs2NaBe2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-7721e5006b9d9a3b,YNbSi,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-4a0f503d9fffa3e4,Mg4Pd4Se,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-02991a17be4e3792,BaTiTe,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a9703c4d2780574b,Hf(MgZn)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-fa613de39275384a,Ba(Mo2Cl)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-f13955e73bdb2f67,CuTeW,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-0d6f29b3d3a4fee3,Al(ZnAs)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-515b612b24252b83,NbPbF,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-4069bf92efea88c5,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-e583117100d45c81,ZrInAs,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-fcaad00dfa489a8e,Mn(HgIr2)4,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-8c5663248ea89498,BAs2Cl,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-bafb70ced336a361,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-8bbc7fc4fdb5893e,MgRe2Ag,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-4ea37c257a2b39e6,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-ec8a4308097b3d0c,Rb2PPt2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-16f240cc05a4eec4,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-fdc9875db5ab07ad,Ge8Au8F,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-fc13e11b3c71a0c4,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-56866c37eb990fca,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-2d99119cb852a9ba,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-0bbbc3e8ca8777f7,KCa2I2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-bc02fe8d04c3742e,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-06ffa71950e09939,Ta(GaFe)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-93ce7020a2d3fca3,K4WI2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-7618a6e1119d5baf,Ca(TiS)4,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-077770098393ebba,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-1b6ef105cc71d3a5,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-ec3993dda164b796,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-6d41a6e5a091d821,V4Pd2F,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-bcdbb09bb2bc8ec1,Zr2WS2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-80e316200bed5b9e,KCdSn,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-5399de20a3b157b9,ZnRe2W,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-e5ca1b1a8e133818,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-1505838ad4094fa8,Y2Zn2Mo,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-0e2a2478a22fb3af,Ba2SiN2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-39de95237b314cd3,Ag2SnIr2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-d07cfd9148747639,KCoRu,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-f5696443f29a835c,BeMo2H,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-23930e295ff437fd,YAlCu,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-5afb491eb2b401b1,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a88b836354dd3dd9,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-db32233e8a50b00f,Hf2VCl4,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b4f9f229d61ab496,In2Hg2Te,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-5457d377dad120d9,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-bc2f84fa09f9d090,Mo2S2Cl,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-bed9cb95cb353e28,Zr2AgOs2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-54425500a1654dce,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-124a4b05e28335dd,Sc2CdRu,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b4efbdfcfa26df60,Zr(CdBi)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-2bf7c14827320413,CaVC,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-decd34cac5554587,NaSnPb,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-dfef415161c7c270,Y(Te2H)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-1e1123843cfa2b90,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-97d4c62d4aaaf59e,Ba2BeS4,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-f90fa24e999465c4,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-d2a3358260d2f634,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-ffa4443b3503d53e,In2GaPt,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-97ef6235e757a2a3,TaAlRe,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-11cbed3819a1e478,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-5e0471106669a5b4,Cr2MoPb2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-8af066f3dc9a2f38,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-2501f395b11b5679,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-c061b6df89fea8f7,RuPbC2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-95e401d4ad5b5563,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-0d0a4b8b25a4bcd0,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-c323881cb581d517,ScTaMn,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-1f7f306cf80b1887,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-6f5d93a5879eeda8,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-3f2265ef17a00d8d,Ba(YRu)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-346dcd98154b4e77,GeClF,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-18f1208753b0f4a5,CsNbH,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-993de845843300ff,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-5aba3d807f0134a9,Hf2In2Pb,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-6c858c8f8f02f247,ScTaMn,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-9674143b40a61465,Sc4PdBr8,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-5a79a5de66bf5c04,Na2VRe,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-abab50c5c1684085,V2RhF2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-154d5a066c2ebb52,Ca2Ti2H,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-8aa65a5996e2c3d0,Ti(CdBr)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-bc6206ca98f921e3,Mg(OsRh)4,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-8c6a590b3d59463f,SrCuBr,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-93560822ac761434,Cs2Si2Te,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-fc61b5317308f741,TlBOs,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-6685320c41187822,KTlZn,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-57fe9570c0e00bb0,ZnCd2F2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-0c7a63ad162a71c6,V2Si2Os,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-eefd2a2b4c26113a,YTiNi,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-e23f6f34e183f608,AlSbPb,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-e0cc331ee433e0c6,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-4bf9ba43c99a78ac,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-20074f6538af13b0,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-f02cbb0f53136bee,Ba4Zn2As,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-c3b50430dba2c3cb,HfCuB,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-8e67a0f2b13bea11,Cd2Os2Br,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-ace72c4b97f7fa0b,AlReW,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-c22e085e8e2c19ab,SrCoN,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-23794a0b2a9c201d,Tc4NiB4,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-1da591b27d71963d,Cd(PW)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-1adec949cb8a7243,Na(InFe)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-5906c228d5874ecc,LiTiI,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-c8a67f12e17cf9fe,Ca(AgB)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-56ced3698a683813,Ti2Ge2As,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b46b62115207510b,Sc2AlPd2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-abe8aaaa5f48ecf9,Ca2Sb2O,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-ded58efd60088821,Mn2NiB2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-2ff1a159532768a4,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a64b4b0e14680a4e,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a2b8948df802b354,ZrAuO,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-97ef5ee8aeb195ae,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-00624adf7dd9fc7c,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-11d665cba4f09631,Cs(HfTi)4,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-fd119f502412382e,Sr4Re4Mo,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-68d6aaa61b0f4094,Cr(CdBi)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-7d75261f71984eaf,LiCoO,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-7fcf7b4933ac0c60,CsAsPt,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-ce9aebc9a991864c,V4HAu4,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-736a4004279a2d2c,Ni2PtS2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-955157da5c5b0ba0,KSrCr,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-171a17e185dc989f,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-f2148c58e348f658,SiTeAs,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-7dc4eedec196072e,ReSb2As,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-506bb3c280e51db9,CsIBr,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-d54d1f0b1645f939,Ag2GeO2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-704b595230d57e36,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-2c61267482607c71,Hf(HgAu)4,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-9fb7c2775a22d12f,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a8e8cb6171ee796f,Ba(TlCd)2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-72b2212ccc02cbec,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-d3a8be5bd004f431,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-c063f86ff1052cfc,CaZnFe,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a7d9d3d1a62120c0,Ca4CdNi2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-58aadf7af1827ce2,Ba2Be2B,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-75bb9a3340fb1603,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-4cc171fbadfeb10f,Tl2VOs2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-c04261d715641096,GaClF,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-f39c6cf22ed33c11,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-e49184db90a4814c,Y4H2Rh,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-998226ab527cdbb9,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-291510ab3a19cbe9,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-cb78272cf1f003e1,MgNbSb,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-9d88c46a47622a85,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-29200483110e94a7,CdInIr2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-4afb4cc37f245184,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a17719cc50638f40,BaTiTe,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-f7cf9f3039befd88,CdBiS,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-dfe711470b9fdf20,NaAlS,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-525cc4e85c631c07,LiScRh,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-474ff0421a711895,LiZrV,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-aa59a0f16aecaa49,ZrCl2F,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-c7080b842dc88c46,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-de6c0710377a88bc,Sr2FeC2,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-afc947045c36bf6c,NbBiMo,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-5d835b32919ded1b,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-038f485f32ee94b6,Ga2Bi2Au,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-0e8a3d24e48c1104,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-40a6b6d70b8af08f,ZrMnAs,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-574f07c315678170,SiTeAs,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a9bc5bc72ff351a6,Hf4HgPb4,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-8e1b158aeb042236,Hf2Si2As,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b5ecd748c63fc0f6,InBiW,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-d606a7c50a8d5f2d,,False,False,False,False,False,False,input_candidate_not_followup_eligible|missing_formula,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-86c47e9f547dcec9,NaCaGe,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-1e292afd48cd3f0c,KLiSc,False,False,False,False,False,True,,candidate_pool_public_label_excluded_pending_alignnff_scores
