candidate_id,formula,reduced_formula,same_formula_known_public_alex_mp,structure_match_public,public_label_exclusion_status,formal_public_sources_checked,formal_public_sources_unavailable,eligible_for_formal_selection
mattergen_pilot_5k_3gpu_04702,La8 Ir2 Pd2,La4IrPd,True,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04703,Ba2 Ga5 Pt3,Ba2Ga5Pt3,True,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04704,Pr1 Fe2 C2,Pr(FeC)2,True,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04705,Li2 Sm2 Cd4,LiSmCd2,True,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04706,Rb3 Si2 P1 H1 O9,Rb3Si2PHO9,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04707,Li1 Ho1 Sc1 Ga1,LiHoScGa,True,True,excluded_alex_mp_structure_match,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,False
mattergen_pilot_5k_3gpu_04708,Ta1 Re1 H1 Rh2,TaReHRh2,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04709,Dy2 W2 O8 F2,DyWO4F,True,True,excluded_alex_mp_structure_match,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,False
mattergen_pilot_5k_3gpu_04710,Rb4 Ir2 Br11,Rb4Ir2Br11,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04711,Ca2 Ga2 Ni1 O6,Ca2Ga2NiO6,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04712,Ho1 Ag2 Bi1 Se4,HoAg2BiSe4,True,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04713,Y2 Ho1 Sc1 As4,Y2HoScAs4,True,True,excluded_alex_mp_structure_match,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,False
mattergen_pilot_5k_3gpu_04714,Zr1 Sc3 Al1,ZrSc3Al,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04716,Na1 Tm1 In2 Br6,NaTm(InBr3)2,True,True,excluded_alex_mp_structure_match,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,False
mattergen_pilot_5k_3gpu_04719,La4 Nd2 Sm6,La2NdSm3,True,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04720,Rb4 Hg3 Pb4,Rb4Hg3Pb4,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04721,Nd2 Cd1 Au1,Nd2CdAu,True,True,excluded_alex_mp_structure_match,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,False
mattergen_pilot_5k_3gpu_04722,Mg1 As2 Pt4,Mg(AsPt2)2,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04723,Zr1 Ta1 Fe3 Cu1,ZrTaFe3Cu,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04725,Li1 Bi3,LiBi3,True,True,excluded_alex_mp_structure_match,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,False
mattergen_pilot_5k_3gpu_04726,In6 Bi1 Pb13,In6BiPb13,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04728,Ce2 Al1 Si5 Pd2,Ce2AlSi5Pd2,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04729,Sr1 Cu5 Si3,SrCu5Si3,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04731,Y1 Bi1 Au4,YBiAu4,True,True,excluded_alex_mp_structure_match,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,False
mattergen_pilot_5k_3gpu_04735,Ti4 S10,Ti2S5,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04736,Ba1 Tl6 Zn1 In3,BaTl6ZnIn3,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04737,Na1 Ca1 Sb2,NaCaSb2,True,True,excluded_alex_mp_structure_match,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,False
mattergen_pilot_5k_3gpu_04738,Tl3 Pb3 S4,Tl3Pb3S4,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04739,Cs2 Si1 Pb1 S4,Cs2SiPbS4,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04740,Li1 Eu1 Zn1 Cd1,LiEuZnCd,True,True,excluded_alex_mp_structure_match,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,False
mattergen_pilot_5k_3gpu_04741,Li1 Pd1 Rh1 Pb1,LiPdRhPb,True,True,excluded_alex_mp_structure_match,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,False
mattergen_pilot_5k_3gpu_04742,Sr1 Ho2 Tl3 Se6,SrHo2(TlSe2)3,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04744,La2 H6 Pd1 Rh1,La2H6PdRh,True,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04745,Ce6 As2 P1 Se3,Ce6As2PSe3,True,True,excluded_alex_mp_structure_match,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,False
mattergen_pilot_5k_3gpu_04747,Nd1 Er4,NdEr4,True,True,excluded_alex_mp_structure_match,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,False
mattergen_pilot_5k_3gpu_04749,Y3 Os3 O12,YOsO4,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04750,Tl2 Sn2 Au2,TlSnAu,True,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04751,Cs1 K5 Na1 Ag1,CsK5NaAg,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04752,K2 Tb2 Ce4 O12,KTbCe2O6,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04753,Y3 Tl2 Hg1,Y3Tl2Hg,True,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04754,Sm8 Si2 Te2,Sm4SiTe,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04755,Tb13 Cu4 Hg1,Tb13Cu4Hg,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04757,Mn2 Cu2 Sn6,MnCuSn3,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04758,Pr2 Sm1 Ho1,Pr2SmHo,True,True,excluded_alex_mp_structure_match,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,False
mattergen_pilot_5k_3gpu_04760,La2 Nd3 Ho7,La2Nd3Ho7,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04761,Cd10 Ag4 Pd3 Au3,Cd10Ag4(PdAu)3,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04763,K2 Ga1 Sn1 Cl8,K2GaSnCl8,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04764,Ca1 Tm1 Ag1 Pd1,CaTmAgPd,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04765,Sr1 Mn1 Be1 P2,SrMnBeP2,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04766,K2 Na1 Cl3,K2NaCl3,True,True,excluded_alex_mp_structure_match,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,False
mattergen_pilot_5k_3gpu_04767,Sm1 Y1 Os4,SmYOs4,True,True,excluded_alex_mp_structure_match,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,False
mattergen_pilot_5k_3gpu_04769,K2 Sm1 Tm1 S4,K2SmTmS4,True,True,excluded_alex_mp_structure_match,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,False
mattergen_pilot_5k_3gpu_04770,Pr3 Nd9 Tl6,PrNd3Tl2,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04772,Os1 Ru1 Pt2,OsRuPt2,True,True,excluded_alex_mp_structure_match,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,False
mattergen_pilot_5k_3gpu_04773,Cs2 Ca1 Pb1 I6,Cs2CaPbI6,True,True,excluded_alex_mp_structure_match,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,False
mattergen_pilot_5k_3gpu_04774,Ce1 Ho1 Cu2,CeHoCu2,True,True,excluded_alex_mp_structure_match,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,False
mattergen_pilot_5k_3gpu_04776,Rb2 Na2 Hg3 F12,Rb2Na2Hg3F12,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04777,Sr8 Ca10 Ni2,Sr4Ca5Ni,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04778,Li1 Si2 Os1,LiSi2Os,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04779,Er2 In1 Hg3,Er2InHg3,True,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04780,Rb4 Na2 N4,Rb2NaN2,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04782,Y6 Mn1 Si2 O3,Y6MnSi2O3,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04783,Dy1 Tm1 C1 Br1,DyTmCBr,True,True,excluded_alex_mp_structure_match,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,False
mattergen_pilot_5k_3gpu_04784,Sm1 Be1 Cu4,SmBeCu4,True,True,excluded_alex_mp_structure_match,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,False
mattergen_pilot_5k_3gpu_04785,La2 Ho2 Ag2,LaHoAg,True,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04786,Mn2 H2 Pd6,MnHPd3,True,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04787,Ba2 Ge4 Pt5,Ba2Ge4Pt5,True,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04788,Ca2 In1 Ga1,Ca2InGa,True,True,excluded_alex_mp_structure_match,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,False
mattergen_pilot_5k_3gpu_04790,Li1 Bi2 Sb1 Br2 O4,LiBi2Sb(BrO2)2,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04791,Na3 Y2 Mn1 Te6,Na3Y2MnTe6,True,True,excluded_alex_mp_structure_match,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,False
mattergen_pilot_5k_3gpu_04792,Nd8 In1 Au2,Nd8InAu2,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04794,Er1 Be2 Co1,ErBe2Co,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04795,Pr1 Er1 Mg6,PrErMg6,True,True,excluded_alex_mp_structure_match,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,False
mattergen_pilot_5k_3gpu_04797,Cu1 Pd2 Rh1,CuPd2Rh,True,True,excluded_alex_mp_structure_match,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,False
mattergen_pilot_5k_3gpu_04798,Hf1 Sc1 Sn4 Pd6,HfSc(Sn2Pd3)2,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04799,Cd8,Cd,True,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04800,Ba2 Na1 Ca1,Ba2NaCa,True,True,excluded_alex_mp_structure_match,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,False
mattergen_pilot_5k_3gpu_04801,Er2 Ge6 Pd8,ErGe3Pd4,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04802,Nd1 Sm4 Ho2 Mg1,NdSm4Ho2Mg,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04803,Rb2 Zn1 Cu1 Br6,Rb2ZnCuBr6,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04804,La4 Tb3 Pr1 Er4,La4Tb3PrEr4,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04805,Tb2 Sc1 Sn1 C1,Tb2ScSnC,True,True,excluded_alex_mp_structure_match,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,False
mattergen_pilot_5k_3gpu_04806,Er13 Os2 Rh5,Er13Os2Rh5,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04808,Cs2 Tm2 Bi1 Se6,Cs2Tm2BiSe6,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04809,Ti2 V2 Zn1,Ti2V2Zn,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04810,Li1 Mg1 P1 O4,LiMgPO4,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04811,Hf1 Cr3 Ag2 S8,HfCr3(AgS4)2,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04812,Li3 Ga3 Pd4,Li3Ga3Pd4,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04814,K1 Ho2 Mn1 Se4,KHo2MnSe4,True,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04815,Ce2 Cd1 Hg1,Ce2CdHg,True,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04816,Ce2 Sm2 Ho1 Ru2,Ce2Sm2HoRu2,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04819,Pr2 Sm1 Ho1 Se6,Pr2SmHoSe6,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04820,Rb2 Tl1 Co1 Cl6,Rb2TlCoCl6,True,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04821,Eu2 Ni1 Sn4,Eu2NiSn4,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04822,Li2 Ag9 Pd5,Li2Ag9Pd5,False,False,available_source_strict_public_label_free,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,True
mattergen_pilot_5k_3gpu_04823,Tb8 Zn2 Pt1,Tb8Zn2Pt,True,True,excluded_alex_mp_structure_match,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,False
mattergen_pilot_5k_3gpu_04824,Sc10 Cd8,Sc5Cd4,True,True,excluded_alex_mp_structure_match,WBM_Matbench_formula_exclusion;alex-mp_v20_structure_match_same_formula,OQMD_structure_index;GNoME_structure_index;AFLOW_structure_index;NOMAD_structure_index,False
