dataset,video_id,path_id,split,query,category_id,score,objectness,semantic_margin,temporal_stability,association_score,frame_start,frame_end,path_length,candidate_rank,is_dummy,matched_gt_id,matched_iou,temporal_overlap,matched_frames,is_matched_to_gt,is_unmatched,audit_label,verified_positive_for_calibration,cell_id,novelty_bin,query_cluster,occ_bin,domain_bin,fallback_level,score_source
OVT-B,864,ovtb_v864_p008356,test,swimsuit,911,0.3107069432735443,0.3107069432735443,0.3107069432735443,1,0.0,9,9,1,16117,False,6706.0,0.918927488589007,1.0,1,True,False,,no,cat:911,unknown,swimsuit,unknown,global,0,final_score_proxy
OVT-B,1678,ovtb_v1678_p014049,test,turnip,982,0.3107033669948578,0.3107033669948578,0.3107033669948578,1,0.0,3,3,1,16118,False,11701.0,0.5754567715820789,1.0,1,True,False,,no,cat:982,unknown,turnip,unknown,global,0,final_score_proxy
OVT-B,664,ovtb_v664_p006861,cal,glove,412,0.3107019066810608,0.3107019066810608,0.3107019066810608,1,0.0,14,14,1,16119,False,,0.0,0.0,0,False,True,,no,cat:412,unknown,glove,unknown,global,0,final_score_proxy
OVT-B,1335,ovtb_v1335_p011816,cal,person,669,0.3106773495674133,0.3106773495674133,0.3106773495674133,1,0.0,20,20,1,16120,False,,0.0,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,778,ovtb_v778_p007699,test,flowerpot,374,0.3106624186038971,0.3106624186038971,0.3106624186038971,1,0.0,2,2,1,16121,False,6165.0,0.385087819602691,0.0,0,False,True,,no,cat:374,unknown,flowerpot,unknown,global,0,final_score_proxy
OVT-B,161,ovtb_v161_p003333,tune,vest,993,0.3106153011322021,0.3106153011322021,0.3106153011322021,2,0.5,21,25,2,16122,False,2243.0,0.8115318444636501,1.0,2,True,False,,no,cat:993,unknown,vest,unknown,global,0,final_score_proxy
OVT-B,1420,ovtb_v1420_p012355,test,trousers,976,0.3106049795945485,0.3106049795945485,0.3106049795945485,3,0.6666666666666666,14,21,3,16123,False,10198.0,0.9473203281034028,1.0,3,True,False,,no,cat:976,unknown,trousers,unknown,global,0,final_score_proxy
OVT-B,974,ovtb_v974_p009155,test,person,669,0.3105747401714325,0.3105747401714325,0.3105747401714325,2,0.5,7,10,2,16124,False,7438.0,0.6255316964781373,1.0,2,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,604,ovtb_v604_p006419,cal,wheel,1026,0.3105638027191162,0.3105638027191162,0.3105638027191162,1,0.0,0,0,1,16125,False,,0.0,0.0,0,False,True,,no,cat:1026,unknown,wheel,unknown,global,0,final_score_proxy
OVT-B,1597,ovtb_v1597_p013502,cal,spoon,868,0.3105601370334625,0.3105601370334625,0.3105601370334625,1,0.0,2,2,1,16126,False,11218.0,0.1663478879757556,0.0,0,False,True,,no,cat:868,unknown,spoon,unknown,global,0,final_score_proxy
OVT-B,1686,ovtb_v1686_p014112,test,drawer,303,0.3105536784444536,0.3105536784444536,0.3105536784444536,7,0.8571428571428571,0,25,7,16127,False,11738.0,0.9259063960035556,1.0,7,True,False,,no,cat:303,unknown,drawer,unknown,global,0,final_score_proxy
OVT-B,876,ovtb_v876_p008441,tune,car,167,0.3105379045009613,0.3105379045009613,0.3105379045009613,1,0.0,12,12,1,16128,False,6787.0,0.1231603747260915,0.0,0,False,True,,no,cat:167,unknown,car,unknown,global,0,final_score_proxy
OVT-B,1953,ovtb_v1953_p016517,test,snowboard,848,0.3105300962924957,0.3105300962924957,0.3105300962924957,1,0.0,25,25,1,16129,False,13627.0,0.4837171632287556,0.0,0,False,True,,no,cat:848,unknown,snowboard,unknown,global,0,final_score_proxy
OVT-B,728,ovtb_v728_p007307,cal,headlight,460,0.3105205446481704,0.3105205446481704,0.3105205446481704,2,0.5,6,11,2,16130,False,5884.0,0.2499351646729066,0.0,0,False,True,,no,cat:460,unknown,headlight,unknown,global,0,final_score_proxy
OVT-B,876,ovtb_v876_p008436,tune,car,167,0.3105186223983764,0.3105186223983764,0.3105186223983764,1,0.0,0,0,1,16131,False,6786.0,0.7875463930093846,1.0,1,True,False,,no,cat:167,unknown,car,unknown,global,0,final_score_proxy
OVT-B,1711,ovtb_v1711_p014327,cal,street sign,891,0.310513436794281,0.310513436794281,0.310513436794281,1,0.0,3,3,1,16132,False,11904.0,0.4862055988377065,0.0,0,False,True,,no,cat:891,unknown,street sign,unknown,global,0,final_score_proxy
OVT-B,1829,ovtb_v1829_p015116,test,rearview mirror,753,0.3104865550994873,0.3104865550994873,0.3104865550994873,1,0.0,7,7,1,16133,False,,0.0,0.0,0,False,True,,no,cat:753,unknown,rearview mirror,unknown,global,0,final_score_proxy
OVT-B,1796,ovtb_v1796_p014885,cal,water bottle,1013,0.3104708641767502,0.3104708641767502,0.3104708641767502,2,0.5,12,14,2,16134,False,,0.0,0.0,0,False,True,,no,cat:1013,unknown,water bottle,unknown,global,0,final_score_proxy
OVT-B,784,ovtb_v784_p007754,cal,camera,153,0.3104565441608429,0.3104565441608429,0.3104565441608429,1,0.0,11,11,1,16135,False,,0.0,0.0,0,False,True,,no,cat:153,unknown,camera,unknown,global,0,final_score_proxy
OVT-B,864,ovtb_v864_p008324,test,person,669,0.310441106557846,0.310441106557846,0.310441106557846,1,0.0,0,0,1,16136,False,,0.0,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,271,ovtb_v271_p004060,test,basket,56,0.3104303628206253,0.3104303628206253,0.3104303628206253,2,0.5,6,9,2,16137,False,2941.0,0.9566123625891404,1.0,2,True,False,,no,cat:56,unknown,basket,unknown,global,0,final_score_proxy
OVT-B,864,ovtb_v864_p008318,test,brassiere,126,0.310428112745285,0.310428112745285,0.310428112745285,1,0.0,0,0,1,16138,False,,0.0,0.0,0,False,True,,no,cat:126,unknown,brassiere,unknown,global,0,final_score_proxy
OVT-B,770,ovtb_v770_p007653,cal,funnel,393,0.3104169269402821,0.3104169269402821,0.3104169269402821,3,0.6666666666666666,0,14,3,16139,False,,0.0,0.0,0,False,True,,no,cat:393,unknown,funnel,unknown,global,0,final_score_proxy
OVT-B,545,ovtb_v545_p005982,test,person,669,0.31041219830513,0.31041219830513,0.31041219830513,1,0.0,21,21,1,16140,False,4661.0,0.0742913616132803,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1781,ovtb_v1781_p014800,cal,saucepan,786,0.3103919327259063,0.3103919327259063,0.3103919327259063,2,0.5,4,10,2,16141,False,12313.0,0.3073565621359818,0.0,0,False,True,,no,cat:786,unknown,saucepan,unknown,global,0,final_score_proxy
OVT-B,1953,ovtb_v1953_p016513,test,snowboard,848,0.3103750646114349,0.3103750646114349,0.3103750646114349,1,0.0,20,20,1,16142,False,13627.0,0.6603676174913582,1.0,1,True,False,,no,cat:848,unknown,snowboard,unknown,global,0,final_score_proxy
OVT-B,1280,ovtb_v1280_p011434,cal,trousers,976,0.3103393018245697,0.3103393018245697,0.3103393018245697,1,0.0,35,35,1,16143,False,9417.0,0.0477128264157994,0.0,0,False,True,,no,cat:976,unknown,trousers,unknown,global,0,final_score_proxy
OVT-B,197,ovtb_v197_p003498,cal,person,669,0.3103346824645996,0.3103346824645996,0.3103346824645996,1,0.0,0,0,1,16144,False,,0.0,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1378,ovtb_v1378_p012109,test,pipe,687,0.3103215843439102,0.3103215843439102,0.3103215843439102,2,0.5,0,7,2,16145,False,,0.0,0.0,0,False,True,,no,cat:687,unknown,pipe,unknown,global,0,final_score_proxy
OVT-B,1971,ovtb_v1971_p016765,test,person,669,0.3103211522102356,0.3103211522102356,0.3103211522102356,1,0.0,0,0,1,16146,False,,0.0,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,476,ovtb_v476_p005483,test,rhinoceros,760,0.3103072643280029,0.3103072643280029,0.3103072643280029,1,0.0,4,4,1,16147,False,,0.0,0.0,0,False,True,,no,cat:760,unknown,rhinoceros,unknown,global,0,final_score_proxy
OVT-B,14,ovtb_v14_p000724,tune,goose,421,0.3103007376194,0.3103007376194,0.3103007376194,1,0.0,327,327,1,16148,False,475.0,0.8359417920384573,1.0,1,True,False,,no,cat:421,unknown,goose,unknown,global,0,final_score_proxy
OVT-B,314,ovtb_v314_p004421,test,machine gun,556,0.3103000223636627,0.3103000223636627,0.3103000223636627,1,0.0,0,0,1,16149,False,3246.0,0.7858289625994528,1.0,1,True,False,,no,cat:556,unknown,machine gun,unknown,global,0,final_score_proxy
OVT-B,31,ovtb_v31_p001659,cal,tennis ball,939,0.31026491522789,0.31026491522789,0.31026491522789,1,0.0,64,64,1,16150,False,997.0,0.8586874141940597,1.0,1,True,False,,no,cat:939,unknown,tennis ball,unknown,global,0,final_score_proxy
OVT-B,1437,ovtb_v1437_p012467,test,person,669,0.3102497607469558,0.3102497607469558,0.3102497607469558,2,0.5,14,16,2,16151,False,10299.0,0.7172322376163673,1.0,2,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,811,ovtb_v811_p007983,test,truck,978,0.3102491497993469,0.3102491497993469,0.3102491497993469,1,0.0,3,3,1,16152,False,,0.0,0.0,0,False,True,,no,cat:978,unknown,truck,unknown,global,0,final_score_proxy
OVT-B,335,ovtb_v335_p004544,cal,fan,351,0.3102404475212097,0.3102404475212097,0.3102404475212097,1,0.0,21,21,1,16153,False,3360.0,0.9788220574235714,1.0,1,True,False,,no,cat:351,unknown,fan,unknown,global,0,final_score_proxy
OVT-B,42,ovtb_v42_p002554,cal,parachutist,650,0.3102103471755981,0.3102103471755981,0.3102103471755981,1,0.0,171,171,1,16154,False,1707.0,0.1144801117663592,0.0,0,False,True,,no,cat:650,unknown,parachutist,unknown,global,0,final_score_proxy
OVT-B,28,ovtb_v28_p001311,cal,zebra,1052,0.3102088570594787,0.3102088570594787,0.3102088570594787,1,0.0,43,43,1,16155,False,832.0,0.8015498538072363,1.0,1,True,False,,no,cat:1052,unknown,zebra,unknown,global,0,final_score_proxy
OVT-B,1030,ovtb_v1030_p009636,cal,tv,984,0.3101558685302734,0.3101558685302734,0.3101558685302734,2,0.5,0,4,2,16156,False,,0.0,0.0,0,False,True,,no,cat:984,unknown,tv,unknown,global,0,final_score_proxy
OVT-B,1214,ovtb_v1214_p010966,cal,telephone pole,937,0.3101534247398376,0.3101534247398376,0.3101534247398376,1,0.0,16,16,1,16157,False,8935.0,0.8115697945473119,1.0,1,True,False,,no,cat:937,unknown,telephone pole,unknown,global,0,final_score_proxy
OVT-B,1438,ovtb_v1438_p012474,test,hookah,474,0.3101515024900436,0.3101515024900436,0.3101515024900436,2,0.5,21,29,2,16158,False,10322.0,0.8988399780367531,1.0,2,True,False,,no,cat:474,unknown,hookah,unknown,global,0,final_score_proxy
OVT-B,728,ovtb_v728_p007309,cal,headlight,460,0.3101475238800049,0.3101475238800049,0.3101475238800049,1,0.0,28,28,1,16159,False,5881.0,0.9021189668474676,1.0,1,True,False,,no,cat:460,unknown,headlight,unknown,global,0,final_score_proxy
OVT-B,242,ovtb_v242_p003846,test,mast,574,0.3101314433983394,0.3101314433983394,0.3101314433983394,7,0.8571428571428571,0,19,7,16160,False,2721.0,0.0447364220831556,0.0,0,False,True,,no,cat:574,unknown,mast,unknown,global,0,final_score_proxy
OVT-B,1920,ovtb_v1920_p015869,test,person,669,0.3101173639297485,0.3101173639297485,0.3101173639297485,1,0.0,51,51,1,16161,False,13191.0,0.8684186233743552,1.0,1,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,256,ovtb_v256_p003965,cal,glove,412,0.3100498914718628,0.3100498914718628,0.3100498914718628,1,0.0,14,14,1,16162,False,2833.0,0.9718149945796,1.0,1,True,False,,no,cat:412,unknown,glove,unknown,global,0,final_score_proxy
OVT-B,1934,ovtb_v1934_p016154,test,bottle,113,0.310048758983612,0.310048758983612,0.310048758983612,1,0.0,76,76,1,16163,False,,0.0,0.0,0,False,True,,no,cat:113,unknown,bottle,unknown,global,0,final_score_proxy
OVT-B,852,ovtb_v852_p008243,tune,person,669,0.3100416660308838,0.3100416660308838,0.3100416660308838,3,0.6666666666666666,0,5,3,16164,False,6649.0,0.2166499171701839,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1536,ovtb_v1536_p013110,test,person,669,0.3099884390830993,0.3099884390830993,0.3099884390830993,2,0.5,13,15,2,16165,False,10885.0,0.88934811296119,1.0,2,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1091,ovtb_v1091_p010048,cal,box,122,0.3099866211414337,0.3099866211414337,0.3099866211414337,2,0.5,8,29,2,16166,False,,0.0,0.0,0,False,True,,no,cat:122,unknown,box,unknown,global,0,final_score_proxy
OVT-B,887,ovtb_v887_p008554,cal,discus,285,0.3099800248940785,0.3099800248940785,0.3099800248940785,3,0.6666666666666666,0,11,3,16167,False,,0.0,0.0,0,False,True,,no,cat:285,unknown,discus,unknown,global,0,final_score_proxy
OVT-B,1503,ovtb_v1503_p012853,tune,person,669,0.3099373877048492,0.3099373877048492,0.3099373877048492,1,0.0,6,6,1,16168,False,10700.0,0.0977558204421686,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1528,ovtb_v1528_p012994,test,desk,279,0.3099373579025268,0.3099373579025268,0.3099373579025268,1,0.0,16,16,1,16169,False,10834.0,0.0198561413032832,0.0,0,False,True,,no,cat:279,unknown,desk,unknown,global,0,final_score_proxy
OVT-B,1448,ovtb_v1448_p012530,cal,hockey stick,472,0.3099206387996673,0.3099206387996673,0.3099206387996673,1,0.0,23,23,1,16170,False,10365.0,0.7246524465056139,1.0,1,True,False,,no,cat:472,unknown,hockey stick,unknown,global,0,final_score_proxy
OVT-B,1961,ovtb_v1961_p016594,tune,snowboard,848,0.3099099993705749,0.3099099993705749,0.3099099993705749,1,0.0,0,0,1,16171,False,13646.0,0.6235716503459785,1.0,1,True,False,,no,cat:848,unknown,snowboard,unknown,global,0,final_score_proxy
OVT-B,1920,ovtb_v1920_p015829,test,chair,190,0.3099070787429809,0.3099070787429809,0.3099070787429809,1,0.0,89,89,1,16172,False,,0.0,0.0,0,False,True,,no,cat:190,unknown,chair,unknown,global,0,final_score_proxy
OVT-B,1444,ovtb_v1444_p012504,cal,scanner,790,0.3099025785923004,0.3099025785923004,0.3099025785923004,1,0.0,24,24,1,16173,False,10347.0,0.1647653059120098,0.0,0,False,True,,no,cat:790,unknown,scanner,unknown,global,0,final_score_proxy
OVT-B,469,ovtb_v469_p005441,cal,wheelchair,1027,0.3099003732204437,0.3099003732204437,0.3099003732204437,1,0.0,3,3,1,16174,False,4181.0,0.2403012955067492,0.0,0,False,True,,no,cat:1027,unknown,wheelchair,unknown,global,0,final_score_proxy
OVT-B,28,ovtb_v28_p001334,cal,zebra,1052,0.3098971247673034,0.3098971247673034,0.3098971247673034,1,0.0,130,130,1,16175,False,839.0,0.683382100635508,1.0,1,True,False,,no,cat:1052,unknown,zebra,unknown,global,0,final_score_proxy
OVT-B,1920,ovtb_v1920_p015827,test,chair,190,0.3098940253257751,0.3098940253257751,0.3098940253257751,1,0.0,51,51,1,16176,False,,0.0,0.0,0,False,True,,no,cat:190,unknown,chair,unknown,global,0,final_score_proxy
OVT-B,529,ovtb_v529_p005830,test,person,669,0.3098834156990051,0.3098834156990051,0.3098834156990051,1,0.0,7,7,1,16177,False,,0.0,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1971,ovtb_v1971_p016773,test,person,669,0.3098817467689514,0.3098817467689514,0.3098817467689514,2,0.5,25,29,2,16178,False,,0.0,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1362,ovtb_v1362_p011986,cal,person,669,0.3098783642053604,0.3098783642053604,0.3098783642053604,2,0.5,11,14,2,16179,False,9904.0,0.7338125564238346,1.0,2,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1964,ovtb_v1964_p016669,cal,snowboard,848,0.3098750412464142,0.3098750412464142,0.3098750412464142,1,0.0,29,29,1,16180,False,13652.0,0.4506766068685988,0.0,0,False,True,,no,cat:848,unknown,snowboard,unknown,global,0,final_score_proxy
OVT-B,1835,ovtb_v1835_p015172,cal,quesadilla,735,0.3098637262980143,0.3098637262980143,0.3098637262980143,3,0.6666666666666666,0,11,3,16181,False,12659.0,0.0036710008732082,0.0,0,False,True,,no,cat:735,unknown,quesadilla,unknown,global,0,final_score_proxy
OVT-B,479,ovtb_v479_p005507,tune,mast,574,0.3098467886447906,0.3098467886447906,0.3098467886447906,1,0.0,19,19,1,16182,False,,0.0,0.0,0,False,True,,no,cat:574,unknown,mast,unknown,global,0,final_score_proxy
OVT-B,1941,ovtb_v1941_p016343,cal,chair,190,0.3098333477973938,0.3098333477973938,0.3098333477973938,1,0.0,51,51,1,16183,False,,0.0,0.0,0,False,True,,no,cat:190,unknown,chair,unknown,global,0,final_score_proxy
OVT-B,626,ovtb_v626_p006572,cal,side table,833,0.3098260760307312,0.3098260760307312,0.3098260760307312,1,0.0,3,3,1,16184,False,5268.0,0.3395230811996172,0.0,0,False,True,,no,cat:833,unknown,side table,unknown,global,0,final_score_proxy
OVT-B,973,ovtb_v973_p009141,cal,armoire,20,0.3098231852054596,0.3098231852054596,0.3098231852054596,1,0.0,9,9,1,16185,False,7427.0,0.7358915480502377,1.0,1,True,False,,no,cat:20,unknown,armoire,unknown,global,0,final_score_proxy
OVT-B,929,ovtb_v929_p008847,tune,life buoy,543,0.3098154962062835,0.3098154962062835,0.3098154962062835,1,0.0,17,17,1,16186,False,,0.0,0.0,0,False,True,,no,cat:543,unknown,life buoy,unknown,global,0,final_score_proxy
OVT-B,1527,ovtb_v1527_p012981,cal,person,669,0.3098116219043731,0.3098116219043731,0.3098116219043731,1,0.0,13,13,1,16187,False,10831.0,0.1175847778887163,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,846,ovtb_v846_p008215,cal,dove,300,0.3098043203353882,0.3098043203353882,0.3098043203353882,1,0.0,20,20,1,16188,False,,0.0,0.0,0,False,True,,no,cat:300,unknown,dove,unknown,global,0,final_score_proxy
OVT-B,1776,ovtb_v1776_p014760,cal,lettuce,540,0.3098025918006897,0.3098025918006897,0.3098025918006897,2,0.5,8,14,2,16189,False,12283.0,0.9568193596586344,1.0,2,True,False,,no,cat:540,unknown,lettuce,unknown,global,0,final_score_proxy
OVT-B,242,ovtb_v242_p003849,test,mast,574,0.309787392616272,0.309787392616272,0.309787392616272,1,0.0,19,19,1,16190,False,2732.0,0.4544489142222894,0.0,0,False,True,,no,cat:574,unknown,mast,unknown,global,0,final_score_proxy
OVT-B,239,ovtb_v239_p003833,cal,tweezers,985,0.309773325920105,0.309773325920105,0.309773325920105,1,0.0,13,13,1,16191,False,,0.0,0.0,0,False,True,actually_false,no,cat:985,unknown,tweezers,unknown,global,0,final_score_proxy
OVT-B,27,ovtb_v27_p001265,cal,pig,677,0.3097675144672394,0.3097675144672394,0.3097675144672394,1,0.0,45,45,1,16192,False,805.0,0.1029963639711477,0.0,0,False,True,actually_true,no,cat:677,unknown,pig,unknown,global,0,final_score_proxy
OVT-B,953,ovtb_v953_p009032,cal,test tube,943,0.3097367137670517,0.3097367137670517,0.3097367137670517,2,0.5,12,17,2,16193,False,7269.0,0.9488219810216943,1.0,2,True,False,,no,cat:943,unknown,test tube,unknown,global,0,final_score_proxy
OVT-B,1937,ovtb_v1937_p016203,test,person,669,0.3097311854362488,0.3097311854362488,0.3097311854362488,1,0.0,0,0,1,16194,False,13498.0,0.3340882529777845,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,686,ovtb_v686_p007052,tune,rollerblade,769,0.3097300827503204,0.3097300827503204,0.3097300827503204,1,0.0,6,6,1,16195,False,5619.0,0.7418181600890206,1.0,1,True,False,,no,cat:769,unknown,rollerblade,unknown,global,0,final_score_proxy
OVT-B,591,ovtb_v591_p006325,cal,shoe,821,0.3097269535064697,0.3097269535064697,0.3097269535064697,1,0.0,11,11,1,16196,False,5048.0,0.2778400743817707,0.0,0,False,True,,no,cat:821,unknown,shoe,unknown,global,0,final_score_proxy
OVT-B,1941,ovtb_v1941_p016316,cal,ball,37,0.3097095489501953,0.3097095489501953,0.3097095489501953,1,0.0,0,0,1,16197,False,,0.0,0.0,0,False,True,,no,cat:37,unknown,ball,unknown,global,0,final_score_proxy
OVT-B,770,ovtb_v770_p007649,cal,beaker,67,0.309702455997467,0.309702455997467,0.309702455997467,1,0.0,8,8,1,16198,False,6141.0,0.6623131820875924,1.0,1,True,False,,no,cat:67,unknown,beaker,unknown,global,0,final_score_proxy
OVT-B,11,ovtb_v11_p000529,cal,goose,421,0.3096902966499328,0.3096902966499328,0.3096902966499328,1,0.0,426,426,1,16199,False,325.0,0.2455482905803372,0.0,0,False,True,,no,cat:421,unknown,goose,unknown,global,0,final_score_proxy
OVT-B,1747,ovtb_v1747_p014580,cal,flowerpot,374,0.3096635341644287,0.3096635341644287,0.3096635341644287,1,0.0,2,2,1,16200,False,12121.0,0.8061252717016283,1.0,1,True,False,,no,cat:374,unknown,flowerpot,unknown,global,0,final_score_proxy
OVT-B,38,ovtb_v38_p002307,tune,ant,12,0.3096551299095154,0.3096551299095154,0.3096551299095154,1,0.0,86,86,1,16201,False,1488.0,0.3421856204604756,0.0,0,False,True,,no,cat:12,unknown,ant,unknown,global,0,final_score_proxy
OVT-B,1766,ovtb_v1766_p014699,test,log,553,0.3096070885658264,0.3096070885658264,0.3096070885658264,1,0.0,13,13,1,16202,False,12228.0,0.6376276483059032,1.0,1,True,False,,no,cat:553,unknown,log,unknown,global,0,final_score_proxy
OVT-B,1861,ovtb_v1861_p015327,cal,dumbbell,317,0.3096025884151459,0.3096025884151459,0.3096025884151459,1,0.0,11,11,1,16203,False,12819.0,0.9488096141357996,1.0,1,True,False,,no,cat:317,unknown,dumbbell,unknown,global,0,final_score_proxy
OVT-B,167,ovtb_v167_p003360,tune,person,669,0.3095966577529907,0.3095966577529907,0.3095966577529907,1,0.0,7,7,1,16204,False,,0.0,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1945,ovtb_v1945_p016412,cal,person,669,0.3095844388008117,0.3095844388008117,0.3095844388008117,1,0.0,35,35,1,16205,False,,0.0,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,299,ovtb_v299_p004308,cal,knob,520,0.3095663317612239,0.3095663317612239,0.3095663317612239,7,0.8571428571428571,0,15,7,16206,False,,0.0,0.0,0,False,True,,no,cat:520,unknown,knob,unknown,global,0,final_score_proxy
OVT-B,926,ovtb_v926_p008792,tune,car,167,0.3095644414424896,0.3095644414424896,0.3095644414424896,1,0.0,14,14,1,16207,False,7117.0,0.8646408232062271,1.0,1,True,False,,no,cat:167,unknown,car,unknown,global,0,final_score_proxy
OVT-B,1748,ovtb_v1748_p014595,cal,test tube holder,944,0.3095521032810211,0.3095521032810211,0.3095521032810211,1,0.0,17,17,1,16208,False,,0.0,0.0,0,False,True,,no,cat:944,unknown,test tube holder,unknown,global,0,final_score_proxy
OVT-B,953,ovtb_v953_p009036,cal,wall socket,1005,0.309549868106842,0.309549868106842,0.309549868106842,1,0.0,29,29,1,16209,False,7271.0,0.9103375603852348,1.0,1,True,False,,no,cat:1005,unknown,wall socket,unknown,global,0,final_score_proxy
OVT-B,1844,ovtb_v1844_p015219,test,handcuff,448,0.3095473945140838,0.3095473945140838,0.3095473945140838,2,0.5,0,16,2,16210,False,12732.0,0.951954757588978,1.0,2,True,False,,no,cat:448,unknown,handcuff,unknown,global,0,final_score_proxy
OVT-B,752,ovtb_v752_p007475,test,button,143,0.3095362484455108,0.3095362484455108,0.3095362484455108,1,0.0,10,10,1,16211,False,,0.0,0.0,0,False,True,,no,cat:143,unknown,button,unknown,global,0,final_score_proxy
OVT-B,892,ovtb_v892_p008594,test,plate,692,0.3095333874225616,0.3095333874225616,0.3095333874225616,1,0.0,14,14,1,16212,False,,0.0,0.0,0,False,True,,no,cat:692,unknown,plate,unknown,global,0,final_score_proxy
OVT-B,1944,ovtb_v1944_p016402,test,person,669,0.3095017671585083,0.3095017671585083,0.3095017671585083,1,0.0,89,89,1,16213,False,13605.0,0.3851342106122158,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1026,ovtb_v1026_p009559,test,glove,412,0.3094882667064667,0.3094882667064667,0.3094882667064667,1,0.0,7,7,1,16214,False,,0.0,0.0,0,False,True,,no,cat:412,unknown,glove,unknown,global,0,final_score_proxy
OVT-B,82,ovtb_v82_p002864,cal,sheep,816,0.3094871044158935,0.3094871044158935,0.3094871044158935,1,0.0,64,64,1,16215,False,1884.0,0.5706089746496776,1.0,1,True,False,,no,cat:816,unknown,sheep,unknown,global,0,final_score_proxy
OVT-B,810,ovtb_v810_p007963,test,hockey stick,472,0.3094857931137085,0.3094857931137085,0.3094857931137085,1,0.0,21,21,1,16216,False,,0.0,0.0,0,False,True,,no,cat:472,unknown,hockey stick,unknown,global,0,final_score_proxy
OVT-B,1552,ovtb_v1552_p013196,test,person,669,0.3094702064990997,0.3094702064990997,0.3094702064990997,1,0.0,14,14,1,16217,False,10971.0,0.1000748017126143,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,922,ovtb_v922_p008764,test,glove,412,0.3094616830348968,0.3094616830348968,0.3094616830348968,1,0.0,4,4,1,16218,False,,0.0,0.0,0,False,True,,no,cat:412,unknown,glove,unknown,global,0,final_score_proxy
OVT-B,211,ovtb_v211_p003573,cal,beachball,66,0.3094415068626404,0.3094415068626404,0.3094415068626404,1,0.0,10,10,1,16219,False,2470.0,0.0055586760563572,0.0,0,False,True,,no,cat:66,unknown,beachball,unknown,global,0,final_score_proxy
OVT-B,101,ovtb_v101_p002987,cal,whale,1025,0.3094308078289032,0.3094308078289032,0.3094308078289032,1,0.0,199,199,1,16220,False,1935.0,0.1599339515028331,0.0,0,False,True,,no,cat:1025,unknown,whale,unknown,global,0,final_score_proxy
OVT-B,873,ovtb_v873_p008418,cal,steamroller,880,0.309426873922348,0.309426873922348,0.309426873922348,1,0.0,15,15,1,16221,False,6761.0,0.8217373787027535,1.0,1,True,False,,no,cat:880,unknown,steamroller,unknown,global,0,final_score_proxy
OVT-B,1937,ovtb_v1937_p016225,test,person,669,0.3093571662902832,0.3093571662902832,0.3093571662902832,1,0.0,51,51,1,16222,False,13514.0,0.3394380383560794,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,68,ovtb_v68_p002783,test,giant panda,405,0.309298574924469,0.309298574924469,0.309298574924469,1,0.0,36,36,1,16223,False,1849.0,0.2895271835381002,0.0,0,False,True,,no,cat:405,unknown,giant panda,unknown,global,0,final_score_proxy
OVT-B,1068,ovtb_v1068_p009880,cal,person,669,0.3092957139015198,0.3092957139015198,0.3092957139015198,1,0.0,19,19,1,16224,False,8058.0,0.5744023306086121,1.0,1,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,555,ovtb_v555_p006033,cal,person,669,0.3092591762542724,0.3092591762542724,0.3092591762542724,1,0.0,20,20,1,16225,False,4747.0,0.0088777404044164,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
